,listing_id,variable,value
14741,50899995,number_of_reviews,1.0
14742,50901194,number_of_reviews,7.0
14743,50902393,number_of_reviews,3.0
14744,50922756,number_of_reviews,10.0
14745,50941111,number_of_reviews,19.0
14746,50942659,number_of_reviews,44.0
14747,50958386,number_of_reviews,130.0
14748,50958509,number_of_reviews,184.0
14749,50965568,number_of_reviews,140.0
14750,51003647,number_of_reviews,83.0
14751,51015559,number_of_reviews,7.0
14752,51018159,number_of_reviews,38.0
14753,51045720,number_of_reviews,3.0
14754,51047816,number_of_reviews,51.0
14755,51049050,number_of_reviews,71.0
14756,51064400,number_of_reviews,5.0
14757,51070267,number_of_reviews,34.0
14758,51084220,number_of_reviews,139.0
14759,51093264,number_of_reviews,130.0
14760,51110418,number_of_reviews,56.0
14761,51112344,number_of_reviews,4.0
14762,51123803,number_of_reviews,2.0
14763,51128701,number_of_reviews,85.0
14764,51129032,number_of_reviews,70.0
14765,51130737,number_of_reviews,49.0
14766,51145875,number_of_reviews,14.0
14767,51152635,number_of_reviews,10.0
14768,51173023,number_of_reviews,13.0
14769,51189114,number_of_reviews,77.0
14770,51194450,number_of_reviews,5.0
14771,51195391,number_of_reviews,85.0
14772,51195970,number_of_reviews,4.0
14773,51196059,number_of_reviews,12.0
14774,51196637,number_of_reviews,2.0
14775,51197209,number_of_reviews,10.0
14776,51197695,number_of_reviews,4.0
14777,51213577,number_of_reviews,4.0
14778,51216976,number_of_reviews,160.0
14779,51217071,number_of_reviews,120.0
14780,51219108,number_of_reviews,78.0
14781,51219409,number_of_reviews,2.0
14782,51238612,number_of_reviews,2.0
14783,51248997,number_of_reviews,2.0
14784,51262196,number_of_reviews,5.0
14785,51263979,number_of_reviews,30.0
14786,51266313,number_of_reviews,56.0
14787,51283048,number_of_reviews,3.0
14788,51301836,number_of_reviews,6.0
14789,51310169,number_of_reviews,0.0
14790,51320938,number_of_reviews,61.0
14791,51325905,number_of_reviews,11.0
14792,51333015,number_of_reviews,138.0
14793,51346182,number_of_reviews,127.0
14794,51353091,number_of_reviews,64.0
14795,51362825,number_of_reviews,39.0
14796,51365809,number_of_reviews,84.0
14797,51366458,number_of_reviews,132.0
14798,51369107,number_of_reviews,0.0
14799,51385923,number_of_reviews,39.0
14800,51392426,number_of_reviews,63.0
14801,51393995,number_of_reviews,80.0
14802,51425996,number_of_reviews,5.0
14803,51429827,number_of_reviews,0.0
14804,51435213,number_of_reviews,103.0
14805,51453194,number_of_reviews,4.0
14806,51453218,number_of_reviews,134.0
14807,51454911,number_of_reviews,2.0
14808,51456497,number_of_reviews,9.0
14809,51456899,number_of_reviews,35.0
14810,51457997,number_of_reviews,100.0
14811,51466611,number_of_reviews,11.0
14812,51468414,number_of_reviews,7.0
14813,51476043,number_of_reviews,10.0
14814,51476263,number_of_reviews,4.0
14815,51486439,number_of_reviews,152.0
14816,51488728,number_of_reviews,0.0
14817,51505411,number_of_reviews,20.0
14818,51508961,number_of_reviews,48.0
14819,51517972,number_of_reviews,8.0
14820,51519104,number_of_reviews,5.0
14821,51560463,number_of_reviews,113.0
14822,51565160,number_of_reviews,44.0
14823,51578337,number_of_reviews,5.0
14824,51580147,number_of_reviews,37.0
14825,51582019,number_of_reviews,29.0
14826,51583568,number_of_reviews,95.0
14827,51604803,number_of_reviews,5.0
14828,51634125,number_of_reviews,81.0
14829,51637019,number_of_reviews,7.0
14830,51641491,number_of_reviews,94.0
14831,51656840,number_of_reviews,111.0
14832,51657992,number_of_reviews,9.0
14833,51659675,number_of_reviews,86.0
14834,51671718,number_of_reviews,5.0
14835,51694092,number_of_reviews,24.0
14836,51694363,number_of_reviews,0.0
14837,51712984,number_of_reviews,34.0
14838,51728523,number_of_reviews,140.0
14839,51740937,number_of_reviews,6.0
14840,51744891,number_of_reviews,62.0
14841,51745176,number_of_reviews,24.0
14842,51751196,number_of_reviews,56.0
14843,51753888,number_of_reviews,84.0
14844,51755157,number_of_reviews,65.0
14845,51763960,number_of_reviews,83.0
14846,51786963,number_of_reviews,60.0
14847,51789169,number_of_reviews,1.0
14848,51790549,number_of_reviews,9.0
14849,51801222,number_of_reviews,1.0
14850,51802018,number_of_reviews,150.0
14851,51804359,number_of_reviews,2.0
14852,51806219,number_of_reviews,61.0
14853,51819596,number_of_reviews,94.0
14854,51844910,number_of_reviews,74.0
14855,51869906,number_of_reviews,33.0
14856,51871378,number_of_reviews,4.0
14857,51871971,number_of_reviews,29.0
14858,51881533,number_of_reviews,10.0
14859,51884205,number_of_reviews,16.0
14860,51888235,number_of_reviews,38.0
14861,51888662,number_of_reviews,55.0
14862,51890015,number_of_reviews,48.0
14863,51911331,number_of_reviews,68.0
14864,51929808,number_of_reviews,63.0
14865,51937252,number_of_reviews,71.0
14866,51939685,number_of_reviews,51.0
14867,51970027,number_of_reviews,0.0
14868,51977761,number_of_reviews,26.0
14869,51980073,number_of_reviews,10.0
14870,51980737,number_of_reviews,2.0
14871,51982771,number_of_reviews,8.0
14872,51985429,number_of_reviews,1.0
14873,51988204,number_of_reviews,59.0
14874,52014961,number_of_reviews,46.0
14875,52027528,number_of_reviews,0.0
14876,52028010,number_of_reviews,21.0
14877,52052930,number_of_reviews,68.0
14878,52053918,number_of_reviews,24.0
14879,52055809,number_of_reviews,29.0
14880,52078383,number_of_reviews,8.0
14881,52086928,number_of_reviews,42.0
14882,52090070,number_of_reviews,2.0
14883,52112673,number_of_reviews,10.0
14884,52122417,number_of_reviews,4.0
14885,52164791,number_of_reviews,3.0
14886,52172651,number_of_reviews,16.0
14887,52172680,number_of_reviews,31.0
14888,52202007,number_of_reviews,6.0
14889,52239994,number_of_reviews,10.0
14890,52246368,number_of_reviews,59.0
14891,52248459,number_of_reviews,72.0
14892,52257213,number_of_reviews,66.0
14893,52258731,number_of_reviews,46.0
14894,52262826,number_of_reviews,12.0
14895,52266281,number_of_reviews,2.0
14896,52268129,number_of_reviews,26.0
14897,52269475,number_of_reviews,1.0
14898,52270025,number_of_reviews,17.0
14899,52290090,number_of_reviews,53.0
14900,52300451,number_of_reviews,159.0
14901,52319518,number_of_reviews,50.0
14902,52322712,number_of_reviews,9.0
14903,52352286,number_of_reviews,0.0
14904,52383437,number_of_reviews,8.0
14905,52385091,number_of_reviews,72.0
14906,52389678,number_of_reviews,108.0
14907,52406989,number_of_reviews,56.0
14908,52410635,number_of_reviews,18.0
14909,52421120,number_of_reviews,1.0
14910,52439913,number_of_reviews,9.0
14911,52444764,number_of_reviews,120.0
14912,52446690,number_of_reviews,14.0
14913,52466337,number_of_reviews,78.0
14914,52470977,number_of_reviews,45.0
14915,52471789,number_of_reviews,6.0
14916,52474433,number_of_reviews,5.0
14917,52474696,number_of_reviews,65.0
14918,52475121,number_of_reviews,35.0
14919,52477526,number_of_reviews,0.0
14920,52479392,number_of_reviews,67.0
14921,52491262,number_of_reviews,153.0
14922,52496643,number_of_reviews,49.0
14923,52515511,number_of_reviews,2.0
14924,52515788,number_of_reviews,59.0
14925,52516564,number_of_reviews,8.0
14926,52519128,number_of_reviews,61.0
14927,52530955,number_of_reviews,0.0
14928,52537990,number_of_reviews,44.0
14929,52554167,number_of_reviews,67.0
14930,52572961,number_of_reviews,55.0
14931,52573689,number_of_reviews,4.0
14932,52585480,number_of_reviews,87.0
14933,52587032,number_of_reviews,2.0
14934,52587702,number_of_reviews,4.0
14935,52594124,number_of_reviews,9.0
14936,52596989,number_of_reviews,4.0
14937,52613490,number_of_reviews,4.0
14938,52620322,number_of_reviews,98.0
14939,52638952,number_of_reviews,3.0
14940,52640140,number_of_reviews,101.0
14941,52641610,number_of_reviews,3.0
14942,52666432,number_of_reviews,181.0
14943,52669221,number_of_reviews,3.0
14944,52671247,number_of_reviews,30.0
14945,52672845,number_of_reviews,64.0
14946,52704078,number_of_reviews,45.0
14947,52706178,number_of_reviews,55.0
14948,52708672,number_of_reviews,0.0
14949,52721235,number_of_reviews,86.0
14950,52722088,number_of_reviews,7.0
14951,52740677,number_of_reviews,49.0
14952,52741834,number_of_reviews,40.0
14953,52751384,number_of_reviews,32.0
14954,52760617,number_of_reviews,9.0
14955,52762458,number_of_reviews,30.0
14956,52772627,number_of_reviews,4.0
14957,52774096,number_of_reviews,26.0
14958,52780922,number_of_reviews,61.0
14959,52781880,number_of_reviews,108.0
14960,52795536,number_of_reviews,32.0
14961,52799181,number_of_reviews,1.0
14962,52805065,number_of_reviews,28.0
14963,52812461,number_of_reviews,86.0
14964,52813052,number_of_reviews,36.0
14965,52820683,number_of_reviews,52.0
14966,52823029,number_of_reviews,5.0
14967,52825942,number_of_reviews,7.0
14968,52826298,number_of_reviews,10.0
14969,52843026,number_of_reviews,45.0
14970,52843541,number_of_reviews,2.0
14971,52855864,number_of_reviews,21.0
14972,52862090,number_of_reviews,21.0
14973,52899123,number_of_reviews,5.0
14974,52906769,number_of_reviews,56.0
14975,52907497,number_of_reviews,115.0
14976,52922381,number_of_reviews,8.0
14977,52924224,number_of_reviews,4.0
14978,52927077,number_of_reviews,15.0
14979,52940209,number_of_reviews,5.0
14980,52956334,number_of_reviews,5.0
14981,52972435,number_of_reviews,5.0
14982,52994683,number_of_reviews,50.0
14983,53009047,number_of_reviews,5.0
14984,53026140,number_of_reviews,84.0
14985,53029237,number_of_reviews,117.0
14986,53031169,number_of_reviews,13.0
14987,53042652,number_of_reviews,68.0
14988,53045938,number_of_reviews,89.0
14989,53046207,number_of_reviews,7.0
14990,53052416,number_of_reviews,5.0
14991,53053077,number_of_reviews,58.0
14992,53062333,number_of_reviews,4.0
14993,53063505,number_of_reviews,11.0
14994,53063850,number_of_reviews,43.0
14995,53066164,number_of_reviews,59.0
14996,53067446,number_of_reviews,49.0
14997,53082021,number_of_reviews,18.0
14998,53094754,number_of_reviews,23.0
14999,53107198,number_of_reviews,96.0
15000,53112643,number_of_reviews,189.0
15001,53130366,number_of_reviews,112.0
15002,53141549,number_of_reviews,5.0
15003,53151153,number_of_reviews,89.0
15004,53155317,number_of_reviews,95.0
15005,53156613,number_of_reviews,7.0
15006,53158563,number_of_reviews,6.0
15007,53159167,number_of_reviews,44.0
15008,53172196,number_of_reviews,2.0
15009,53172876,number_of_reviews,3.0
15010,53174480,number_of_reviews,141.0
15011,53188087,number_of_reviews,82.0
15012,53188469,number_of_reviews,52.0
15013,53192345,number_of_reviews,16.0
15014,53195437,number_of_reviews,1.0
15015,53199179,number_of_reviews,0.0
15016,53199386,number_of_reviews,0.0
15017,53204972,number_of_reviews,32.0
15018,53221393,number_of_reviews,46.0
15019,53221676,number_of_reviews,28.0
15020,53223007,number_of_reviews,6.0
15021,53230371,number_of_reviews,74.0
15022,53236759,number_of_reviews,32.0
15023,53239738,number_of_reviews,63.0
15024,53240006,number_of_reviews,59.0
15025,53243648,number_of_reviews,15.0
15026,53253520,number_of_reviews,106.0
15027,53266421,number_of_reviews,21.0
15028,53281286,number_of_reviews,6.0
15029,53281559,number_of_reviews,19.0
15030,53282868,number_of_reviews,24.0
15031,53296529,number_of_reviews,8.0
15032,53309359,number_of_reviews,0.0
15033,53312417,number_of_reviews,113.0
15034,53312843,number_of_reviews,117.0
15035,53313024,number_of_reviews,127.0
15036,53313118,number_of_reviews,122.0
15037,53338639,number_of_reviews,0.0
15038,53339583,number_of_reviews,89.0
15039,53343134,number_of_reviews,57.0
15040,53344603,number_of_reviews,2.0
15041,53345266,number_of_reviews,49.0
15042,53347228,number_of_reviews,0.0
15043,53348746,number_of_reviews,5.0
15044,53367783,number_of_reviews,14.0
15045,53382359,number_of_reviews,50.0
15046,53383620,number_of_reviews,10.0
15047,53383998,number_of_reviews,57.0
15048,53385748,number_of_reviews,111.0
15049,53388647,number_of_reviews,83.0
15050,53395597,number_of_reviews,25.0
15051,53400329,number_of_reviews,3.0
15052,53401445,number_of_reviews,6.0
15053,53418671,number_of_reviews,68.0
15054,53421362,number_of_reviews,98.0
15055,53437636,number_of_reviews,78.0
15056,53446776,number_of_reviews,6.0
15057,53475337,number_of_reviews,0.0
15058,53479392,number_of_reviews,35.0
15059,53483895,number_of_reviews,69.0
15060,53500874,number_of_reviews,0.0
15061,53514361,number_of_reviews,44.0
15062,53516932,number_of_reviews,1.0
15063,53519115,number_of_reviews,9.0
15064,53521306,number_of_reviews,139.0
15065,53523917,number_of_reviews,0.0
15066,53528307,number_of_reviews,120.0
15067,53531830,number_of_reviews,8.0
15068,53540805,number_of_reviews,1.0
15069,53572143,number_of_reviews,79.0
15070,53576801,number_of_reviews,4.0
15071,53577146,number_of_reviews,8.0
15072,53580140,number_of_reviews,49.0
15073,53589380,number_of_reviews,64.0
15074,53595567,number_of_reviews,10.0
15075,53596215,number_of_reviews,56.0
15076,53612566,number_of_reviews,105.0
15077,53613052,number_of_reviews,2.0
15078,53623847,number_of_reviews,66.0
15079,53625046,number_of_reviews,16.0
15080,53625783,number_of_reviews,32.0
15081,53627965,number_of_reviews,3.0
15082,53628096,number_of_reviews,12.0
15083,53633071,number_of_reviews,63.0
15084,53638287,number_of_reviews,4.0
15085,53644738,number_of_reviews,36.0
15086,53647929,number_of_reviews,0.0
15087,53650580,number_of_reviews,70.0
15088,53664325,number_of_reviews,0.0
15089,53664543,number_of_reviews,1.0
15090,53675968,number_of_reviews,108.0
15091,53686125,number_of_reviews,2.0
15092,53720026,number_of_reviews,57.0
15093,53726311,number_of_reviews,2.0
15094,53730855,number_of_reviews,59.0
15095,53740950,number_of_reviews,40.0
15096,53756807,number_of_reviews,48.0
15097,53766103,number_of_reviews,125.0
15098,53772182,number_of_reviews,11.0
15099,53780504,number_of_reviews,0.0
15100,53802240,number_of_reviews,33.0
15101,53812295,number_of_reviews,4.0
15102,53813671,number_of_reviews,1.0
15103,53817474,number_of_reviews,22.0
15104,53828673,number_of_reviews,3.0
15105,53833651,number_of_reviews,93.0
15106,53835714,number_of_reviews,5.0
15107,53837470,number_of_reviews,15.0
15108,53862186,number_of_reviews,4.0
15109,53864196,number_of_reviews,44.0
15110,53868586,number_of_reviews,78.0
15111,53868643,number_of_reviews,11.0
15112,53878386,number_of_reviews,2.0
15113,53878626,number_of_reviews,53.0
15114,53892038,number_of_reviews,2.0
15115,53896305,number_of_reviews,49.0
15116,53897185,number_of_reviews,52.0
15117,53905540,number_of_reviews,47.0
15118,53908651,number_of_reviews,3.0
15119,53926766,number_of_reviews,160.0
15120,53953082,number_of_reviews,8.0
15121,53953464,number_of_reviews,9.0
15122,53970656,number_of_reviews,88.0
15123,53970894,number_of_reviews,36.0
15124,53981785,number_of_reviews,61.0
15125,53989148,number_of_reviews,92.0
15126,53989770,number_of_reviews,32.0
15127,54003850,number_of_reviews,49.0
15128,54034800,number_of_reviews,3.0
15129,54039081,number_of_reviews,64.0
15130,54054764,number_of_reviews,5.0
15131,54060797,number_of_reviews,2.0
15132,54073111,number_of_reviews,65.0
15133,54091286,number_of_reviews,16.0
15134,54097330,number_of_reviews,73.0
15135,54097525,number_of_reviews,62.0
15136,54111673,number_of_reviews,2.0
15137,54125257,number_of_reviews,62.0
15138,54143648,number_of_reviews,100.0
15139,54146055,number_of_reviews,33.0
15140,54147626,number_of_reviews,6.0
15141,54162408,number_of_reviews,71.0
15142,54163567,number_of_reviews,65.0
15143,54177005,number_of_reviews,28.0
15144,54194548,number_of_reviews,31.0
15145,54214233,number_of_reviews,4.0
15146,54217464,number_of_reviews,64.0
15147,54232388,number_of_reviews,44.0
15148,54239422,number_of_reviews,79.0
15149,54240909,number_of_reviews,52.0
15150,54245903,number_of_reviews,80.0
15151,54247309,number_of_reviews,21.0
15152,54267743,number_of_reviews,92.0
15153,54267773,number_of_reviews,1.0
15154,54271255,number_of_reviews,5.0
15155,54279568,number_of_reviews,0.0
15156,54295911,number_of_reviews,5.0
15157,54298019,number_of_reviews,48.0
15158,54307188,number_of_reviews,3.0
15159,54331347,number_of_reviews,51.0
15160,54332008,number_of_reviews,2.0
15161,54335389,number_of_reviews,106.0
15162,54342824,number_of_reviews,2.0
15163,54343169,number_of_reviews,0.0
15164,54343284,number_of_reviews,1.0
15165,54345288,number_of_reviews,0.0
15166,54355446,number_of_reviews,6.0
15167,54358746,number_of_reviews,37.0
